year,month,day,predicted temperature(C)
2021,8,13,32.901975754384964
2021,8,14,32.80197575438497
2021,8,15,32.80197575438497
2021,8,16,32.76135680535728
2021,8,17,32.750944172672156
2021,8,18,32.70094417267216
2021,8,19,32.69053153998704
2021,8,20,32.660325223644485
2021,8,21,32.680118907301924
2021,8,22,32.64991259095935
2021,8,23,32.66970627461679
2021,8,24,32.769706274616794
2021,8,25,32.68949995827423
2021,8,26,32.68949995827423
2021,8,27,32.64991259095935
2021,8,28,32.68949995827423
2021,8,29,32.73949995827424
2021,8,30,32.789499958274234
2021,9,1,32.66970627461679
2021,9,2,32.64991259095935
2021,9,3,32.68949995827423
2021,9,4,32.68949995827423
2021,9,5,32.68949995827423
2021,9,6,32.68949995827423
2021,9,7,32.68949995827423
2021,9,8,32.68949995827423
2021,9,9,32.68949995827423
2021,9,10,32.63949995827423
2021,9,11,32.68949995827423
2021,9,12,32.68949995827423
2021,9,13,32.75929364193168
2021,9,14,32.68949995827423
2021,9,15,32.789499958274234
2021,9,16,32.769706274616794
2021,9,17,32.88949995827423
2021,9,18,32.84991259095935
2021,9,19,32.84991259095935
2021,9,20,32.810325223644476
2021,9,21,32.86032522364447
2021,9,22,32.86032522364447
2021,9,23,32.810325223644476
2021,9,24,32.790531539987036
2021,9,25,32.74053153998704
2021,9,26,32.61032522364448
2021,9,27,32.61032522364448
2021,9,28,32.63011890730192
2021,9,29,32.38949995827423
2021,9,30,32.13949995827423
2021,9,31,32.08949995827423
2021,10,1,32.08949995827423
2021,10,2,32.208262060218864
2021,10,3,32.107230478506054
2021,10,4,32.12702416216349
2021,10,5,32.12702416216349
2021,10,6,32.206198896793246
2021,10,7,32.206198896793246
2021,10,8,32.15619889679325
2021,10,9,32.10619889679325
2021,10,10,32.056198896793255
2021,10,11,32.02599258045068
2021,10,12,31.99578626410812
2021,10,13,31.765579947765556
2021,10,14,31.685373631423
2021,10,15,31.70516731508044
2021,10,16,31.60413573336763
2021,10,17,31.443723100682504
2021,10,18,31.24372310068251
2021,10,19,31.32289783531226
2021,10,20,31.202072569942015
2021,10,21,31.081247304571768
2021,10,22,31.03124730457177
2021,10,23,31.01042203920152
2021,10,24,31.039596773831274
2021,10,25,31.05939045748871
2021,10,26,30.99897782480359
2021,10,27,30.968771508461028
2021,10,28,30.918771508461028
2021,10,29,30.958358875775907
2021,10,30,30.82815255943334
2021,11,1,30.797946243090784
2021,11,2,30.757327294063096
2021,11,3,30.877120977720537
2021,11,4,30.777120977720536
2021,11,5,30.816708345035412
2021,11,6,30.777120977720536
2021,11,7,30.76670834503541
2021,11,8,30.76670834503541
2021,11,9,30.71670834503541
2021,11,10,30.73650202869285
2021,11,11,30.73650202869285
2021,11,12,30.756295712350287
2021,11,13,30.756295712350287
2021,11,14,30.65629571235029
2021,11,15,30.556295712350288
2021,11,16,30.40629571235029
2021,11,17,30.395883079665165
2021,11,18,30.43547044698004
2021,11,19,30.294851497952358
2021,11,20,30.314645181609798
2021,11,21,30.314645181609798
2021,11,22,30.39381991623955
2021,11,23,30.29381991623955
2021,11,24,30.24381991623955
2021,11,25,30.19381991623955
2021,11,26,30.333407283554426
2021,11,27,30.453200967211867
2021,11,28,30.472994650869303
2021,11,29,30.433407283554427
2021,11,30,30.29381991623955
2021,11,31,30.29381991623955
2021,12,1,30.29381991623955
2021,12,2,30.19381991623955
2021,12,3,30.233407283554428
2021,12,4,30.233407283554428
2021,12,5,30.272994650869304
2021,12,6,30.222994650869303
2021,12,7,30.172994650869303
2021,12,8,30.0729946508693
2021,12,9,30.142788334526742
2021,12,10,30.162582018184178
2021,12,11,30.252169385499055
2021,12,12,30.23237570184162
2021,12,13,30.182375701841618
2021,12,14,29.96258201818418
2021,12,15,29.912582018184178
2021,12,16,29.83237570184162
2021,12,17,29.911550436471373
2021,12,18,29.78134412012881
2021,12,19,29.72093148744369
2021,12,20,29.570931487443687
2021,12,21,29.330312538416
2021,12,22,29.469899905730877
2021,12,23,29.529280956703193
2021,12,24,29.848043058647825
2021,12,25,29.908455691332946
2021,12,26,30.008455691332944
2021,12,27,30.029280956703193
2021,12,28,29.989693589388317
2021,12,29,30.15010622207344
2021,12,30,30.110518854758563
2022,1,1,30.03134412012881
2022,1,2,30.03134412012881
2022,1,3,29.931344120128813
2022,1,4,29.881344120128812
2022,1,5,29.83134412012881
2022,1,6,29.870931487443688
2022,1,7,29.790725171101123
2022,1,8,29.710518854758565
2022,1,9,29.710518854758565
2022,1,10,29.75010622207344
2022,1,11,29.789693589388317
2022,1,12,29.789693589388317
2022,1,13,29.889693589388315
2022,1,14,29.889693589388315
2022,1,15,29.939693589388316
2022,1,16,29.95010622207344
2022,1,17,29.95010622207344
2022,1,18,30.030312538416002
2022,1,19,30.010518854758566
2022,1,20,30.110518854758563
2022,1,21,30.17093148744369
2022,1,22,30.17093148744369
2022,1,23,30.23134412012881
2022,1,24,30.19175675281393
2022,1,25,30.19175675281393
2022,1,26,30.152169385499054
2022,1,27,30.152169385499054
2022,1,28,30.152169385499054
2022,1,29,30.152169385499054
2022,1,30,30.152169385499054
2022,1,31,30.152169385499054
2022,2,1,30.152169385499054
2022,2,2,30.252169385499055
2022,2,3,30.252169385499055
2022,2,4,30.352169385499057
2022,2,5,30.31258201818418
2022,2,6,30.412582018184178
2022,2,7,30.472994650869303
2022,2,8,30.622994650869302
2022,2,9,30.633407283554426
2022,2,10,30.79381991623955
2022,2,11,30.834438865267234
2022,2,12,30.964645181609797
2022,2,13,30.93547044698004
2022,2,14,30.995883079665166
2022,2,15,30.936502028692853
2022,2,16,31.01670834503541
2022,2,17,31.077120977720536
2022,2,18,31.177120977720534
2022,2,19,31.23753361040566
2022,2,20,31.24794624309078
2022,2,21,31.35835887577591
2022,2,22,31.368771508461027
2022,2,23,31.398977824803588
2022,2,24,31.33959677383127
2022,2,25,31.46980309017384
2022,2,26,31.500009406516398
2022,2,27,31.500009406516398
2022,2,28,31.540628355544083
2022,3,1,31.720834671886642
2022,3,2,31.720834671886642
2022,3,3,31.781247304571764
2022,3,4,31.802072569942016
2022,3,5,31.902072569942018
2022,3,6,31.96248520262714
2022,3,7,32.072897835312254
2022,3,8,32.13331046799738
2022,3,9,32.14372310068251
2022,3,10,32.084342049710195
2022,3,11,32.044754682395315
2022,3,12,32.124960998737876
2022,3,13,32.124960998737876
2022,3,14,32.22496099873788
2022,3,15,32.285373631423
2022,3,16,32.335373631422996
2022,3,17,32.44578626410812
2022,3,18,32.60619889679325
2022,3,19,32.736405213135804
2022,3,20,32.87702416216349
2022,3,21,32.94784942753374
2022,3,22,33.08846837656142
2022,3,23,33.15929364193167
2022,3,24,33.34991259095935
2022,3,25,33.3707378563296
2022,3,26,33.311356805357285
2022,3,27,33.21238838707009
2022,3,28,33.17280101975522
2022,3,29,33.17280101975522
2022,3,30,33.17280101975522
2022,3,31,33.17280101975522
2022,4,1,33.17280101975522
2022,4,2,33.17280101975522
2022,4,3,33.17280101975522
2022,4,4,33.17280101975522
2022,4,5,33.17280101975522
2022,4,6,33.17280101975522
2022,4,7,33.07280101975522
2022,4,8,32.92280101975523
2022,4,9,32.87280101975522
2022,4,10,32.912388387070095
2022,4,11,32.9217694380424
2022,4,12,32.891563121699846
2022,4,13,32.891563121699846
2022,4,14,32.911356805357286
2022,4,15,32.931150489014726
2022,4,16,32.931150489014726
2022,4,17,32.931150489014726
2022,4,18,32.931150489014726
2022,4,19,32.931150489014726
2022,4,20,32.931150489014726
2022,4,21,32.931150489014726
2022,4,22,32.931150489014726
2022,4,23,32.931150489014726
2022,4,24,32.78115048901472
2022,4,25,32.73115048901472
2022,4,26,32.73115048901472
2022,4,27,32.74053153998704
2022,4,28,32.71032522364448
2022,4,29,32.61032522364448
2022,4,30,32.43011890730192
2022,5,1,32.44991259095935
2022,5,2,32.48949995827423
2022,5,3,32.46867469290398
2022,5,4,32.56867469290398
2022,5,5,32.46867469290398
2022,5,6,32.50826206021886
2022,5,7,32.51867469290398
2022,5,8,32.50826206021886
2022,5,9,32.50826206021886
2022,5,10,32.48846837656142
2022,5,11,32.60826206021886
2022,5,12,32.708262060218864
2022,5,13,32.708262060218864
2022,5,14,32.56867469290398
2022,5,15,32.52908732558911
2022,5,16,32.52908732558911
2022,5,17,32.56867469290398
2022,5,18,32.56867469290398
2022,5,19,32.56867469290398
2022,5,20,32.668674692903984
2022,5,21,32.56867469290398
2022,5,22,32.56867469290398
2022,5,23,32.52908732558911
2022,5,24,32.56867469290398
2022,5,25,32.56867469290398
2022,5,26,32.56867469290398
2022,5,27,32.56867469290398
2022,5,28,32.56867469290398
2022,5,29,32.56867469290398
2022,5,30,32.56867469290398
2022,5,31,32.56867469290398
2022,6,1,32.56867469290398
2022,6,2,32.668674692903984
2022,6,3,32.768674692903986
2022,6,4,32.768674692903986
2022,6,5,32.72908732558911
2022,6,6,32.68949995827423
2022,6,7,32.68949995827423
2022,6,8,32.58949995827423
2022,6,9,32.48949995827423
2022,6,10,32.48949995827423
2022,6,11,32.52908732558911
2022,6,12,32.56867469290398
2022,6,13,32.56867469290398
2022,6,14,32.56867469290398
2022,6,15,32.56867469290398
2022,6,16,32.56867469290398
2022,6,17,32.61867469290399
2022,6,18,32.668674692903984
2022,6,19,32.768674692903986
2022,6,20,32.748881009246546
2022,6,21,32.72908732558911
2022,6,22,32.68949995827423
2022,6,23,32.68949995827423
2022,6,24,32.789499958274234
2022,6,25,32.88949995827423
2022,6,26,32.88949995827423
2022,6,27,32.94991259095935
2022,6,28,32.96032522364448
2022,6,29,32.91032522364448
2022,6,30,32.9207378563296
2022,7,1,32.95094417267216
2022,7,2,32.9707378563296
2022,7,3,33.05094417267216
2022,7,4,32.98115048901472
2022,7,5,32.98115048901472
2022,7,6,32.891563121699846
2022,7,7,32.911356805357286
2022,7,8,32.96135680535728
2022,7,9,33.03115048901473
2022,7,10,33.03115048901473
2022,7,11,33.01135680535729
2022,7,12,32.891563121699846
2022,7,13,32.791563121699845
2022,7,14,32.791563121699845
2022,7,15,32.831150489014725
2022,7,16,32.9207378563296
2022,7,17,32.9707378563296
2022,7,18,32.8707378563296
2022,7,19,32.85094417267216
2022,7,20,32.831150489014725
2022,7,21,32.8707378563296
2022,7,22,32.8707378563296
2022,7,23,32.9707378563296
2022,7,24,32.9707378563296
2022,7,25,32.9707378563296
2022,7,26,32.931150489014726
2022,7,27,32.931150489014726
2022,7,28,32.931150489014726
2022,7,29,32.931150489014726
2022,7,30,32.931150489014726
2022,7,31,32.931150489014726
2022,8,1,32.931150489014726
2022,8,2,32.931150489014726
2022,8,3,32.931150489014726
2022,8,4,33.03115048901473
2022,8,5,33.13115048901473
2022,8,6,33.13115048901473
2022,8,7,33.09156312169985
2022,8,8,33.05197575438497
2022,8,9,33.05197575438497
2022,8,10,33.05197575438497
2022,8,11,33.05197575438497
2022,8,12,33.05197575438497
2022,8,13,32.901975754384964
2022,8,14,32.80197575438497
2022,8,15,32.80197575438497
2022,8,16,32.76135680535728
2022,8,17,32.750944172672156
2022,8,18,32.70094417267216
2022,8,19,32.69053153998704
2022,8,20,32.660325223644485
2022,8,21,32.680118907301924
2022,8,22,32.64991259095935
2022,8,23,32.66970627461679
2022,8,24,32.769706274616794
2022,8,25,32.68949995827423
2022,8,26,32.68949995827423
2022,8,27,32.64991259095935
2022,8,28,32.68949995827423
2022,8,29,32.73949995827424
2022,8,30,32.789499958274234
2022,9,1,32.66970627461679
2022,9,2,32.64991259095935
2022,9,3,32.68949995827423
2022,9,4,32.68949995827423
2022,9,5,32.68949995827423
2022,9,6,32.68949995827423
2022,9,7,32.68949995827423
2022,9,8,32.68949995827423
2022,9,9,32.68949995827423
2022,9,10,32.63949995827423
2022,9,11,32.68949995827423
2022,9,12,32.68949995827423
2022,9,13,32.75929364193168
2022,9,14,32.68949995827423
2022,9,15,32.789499958274234
2022,9,16,32.769706274616794
2022,9,17,32.88949995827423
2022,9,18,32.84991259095935
2022,9,19,32.84991259095935
2022,9,20,32.810325223644476
2022,9,21,32.86032522364447
2022,9,22,32.86032522364447
2022,9,23,32.810325223644476
2022,9,24,32.790531539987036
2022,9,25,32.74053153998704
2022,9,26,32.61032522364448
2022,9,27,32.61032522364448
2022,9,28,32.63011890730192
2022,9,29,32.38949995827423
2022,9,30,32.13949995827423
2022,9,31,32.08949995827423
2022,10,1,32.08949995827423
2022,10,2,32.208262060218864
2022,10,3,32.107230478506054
2022,10,4,32.12702416216349
2022,10,5,32.12702416216349
2022,10,6,32.206198896793246
2022,10,7,32.206198896793246
2022,10,8,32.15619889679325
2022,10,9,32.10619889679325
2022,10,10,32.056198896793255
2022,10,11,32.02599258045068
2022,10,12,31.99578626410812
2022,10,13,31.765579947765556
2022,10,14,31.685373631423
2022,10,15,31.70516731508044
2022,10,16,31.60413573336763
2022,10,17,31.443723100682504
2022,10,18,31.24372310068251
2022,10,19,31.32289783531226
2022,10,20,31.202072569942015
2022,10,21,31.081247304571768
2022,10,22,31.03124730457177
2022,10,23,31.01042203920152
2022,10,24,31.039596773831274
2022,10,25,31.05939045748871
2022,10,26,30.99897782480359
2022,10,27,30.968771508461028
2022,10,28,30.918771508461028
2022,10,29,30.958358875775907
2022,10,30,30.82815255943334
2022,11,1,30.797946243090784
2022,11,2,30.757327294063096
2022,11,3,30.877120977720537
2022,11,4,30.777120977720536
2022,11,5,30.816708345035412
2022,11,6,30.777120977720536
2022,11,7,30.76670834503541
2022,11,8,30.76670834503541
2022,11,9,30.71670834503541
2022,11,10,30.73650202869285
2022,11,11,30.73650202869285
2022,11,12,30.756295712350287
2022,11,13,30.756295712350287
2022,11,14,30.65629571235029
2022,11,15,30.556295712350288
2022,11,16,30.40629571235029
2022,11,17,30.395883079665165
2022,11,18,30.43547044698004
2022,11,19,30.294851497952358
2022,11,20,30.314645181609798
2022,11,21,30.314645181609798
2022,11,22,30.39381991623955
2022,11,23,30.29381991623955
2022,11,24,30.24381991623955
2022,11,25,30.19381991623955
2022,11,26,30.333407283554426
2022,11,27,30.453200967211867
2022,11,28,30.472994650869303
2022,11,29,30.433407283554427
2022,11,30,30.29381991623955
2022,11,31,30.29381991623955
2022,12,1,30.29381991623955
2022,12,2,30.19381991623955
2022,12,3,30.233407283554428
2022,12,4,30.233407283554428
2022,12,5,30.272994650869304
2022,12,6,30.222994650869303
2022,12,7,30.172994650869303
2022,12,8,30.0729946508693
2022,12,9,30.142788334526742
2022,12,10,30.162582018184178
2022,12,11,30.252169385499055
2022,12,12,30.23237570184162
2022,12,13,30.182375701841618
2022,12,14,29.96258201818418
2022,12,15,29.912582018184178
2022,12,16,29.83237570184162
2022,12,17,29.911550436471373
2022,12,18,29.78134412012881
2022,12,19,29.72093148744369
2022,12,20,29.570931487443687
2022,12,21,29.330312538416
2022,12,22,29.469899905730877
2022,12,23,29.529280956703193
2022,12,24,29.848043058647825
2022,12,25,29.908455691332946
2022,12,26,30.008455691332944
2022,12,27,30.029280956703193
2022,12,28,29.989693589388317
2022,12,29,30.15010622207344
2022,12,30,30.110518854758563
2023,1,1,30.03134412012881
2023,1,2,30.03134412012881
2023,1,3,29.931344120128813
2023,1,4,29.881344120128812
2023,1,5,29.83134412012881
2023,1,6,29.870931487443688
2023,1,7,29.790725171101123
2023,1,8,29.710518854758565
2023,1,9,29.710518854758565
2023,1,10,29.75010622207344
2023,1,11,29.789693589388317
2023,1,12,29.789693589388317
2023,1,13,29.889693589388315
2023,1,14,29.889693589388315
2023,1,15,29.939693589388316
2023,1,16,29.95010622207344
2023,1,17,29.95010622207344
2023,1,18,30.030312538416002
2023,1,19,30.010518854758566
2023,1,20,30.110518854758563
2023,1,21,30.17093148744369
2023,1,22,30.17093148744369
2023,1,23,30.23134412012881
2023,1,24,30.19175675281393
2023,1,25,30.19175675281393
2023,1,26,30.152169385499054
2023,1,27,30.152169385499054
2023,1,28,30.152169385499054
2023,1,29,30.152169385499054
2023,1,30,30.152169385499054
2023,1,31,30.152169385499054
2023,2,1,30.152169385499054
2023,2,2,30.252169385499055
2023,2,3,30.252169385499055
2023,2,4,30.352169385499057
2023,2,5,30.31258201818418
2023,2,6,30.412582018184178
2023,2,7,30.472994650869303
2023,2,8,30.622994650869302
2023,2,9,30.633407283554426
2023,2,10,30.79381991623955
2023,2,11,30.834438865267234
2023,2,12,30.964645181609797
2023,2,13,30.93547044698004
2023,2,14,30.995883079665166
2023,2,15,30.936502028692853
2023,2,16,31.01670834503541
2023,2,17,31.077120977720536
2023,2,18,31.177120977720534
2023,2,19,31.23753361040566
2023,2,20,31.24794624309078
2023,2,21,31.35835887577591
2023,2,22,31.368771508461027
2023,2,23,31.398977824803588
2023,2,24,31.33959677383127
2023,2,25,31.46980309017384
2023,2,26,31.500009406516398
2023,2,27,31.500009406516398
2023,2,28,31.540628355544083
2023,3,1,31.720834671886642
2023,3,2,31.720834671886642
2023,3,3,31.781247304571764
2023,3,4,31.802072569942016
2023,3,5,31.902072569942018
2023,3,6,31.96248520262714
2023,3,7,32.072897835312254
2023,3,8,32.13331046799738
2023,3,9,32.14372310068251
2023,3,10,32.084342049710195
2023,3,11,32.044754682395315
2023,3,12,32.124960998737876
2023,3,13,32.124960998737876
2023,3,14,32.22496099873788
2023,3,15,32.285373631423
2023,3,16,32.335373631422996
2023,3,17,32.44578626410812
